bib_key,bib_file,author,status,used_in_book1,alt_text
tikz-graphtheory-dor1-72-31687411,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Six-vertex graph with vertices A, B, C, D, E, F in a roughly diamond layout and nine undirected edges; the example asks the student to find an Euler circuit such as ADEACEFCBA starting and ending at A."
tikz-graphtheory-dor1-73-b9fc78c4,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Same six-vertex graph as the previous panel, redrawn with directed arrows tracing the Euler circuit AECABCFEDA and edges numbered 1 through 9 in traversal order."
tikz-graphtheory-dor1-74-52f8addf,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Five-vertex graph with B(0,0), C(4,0), D(2,2), A(2,4), E(6,2) and edges CE, BD, BA, CD, CA, plus a bent edge from A to C; vertices D and E have odd degree, A and C have degree 4, B has degree 2, illustrating Euler's path-but-not-circuit theorem."
tikz-graphtheory-dor1-75-f7587543,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,Eighteen-vertex housing-development graph with nodes A through R laid out on a roughly grid-like map of streets; reused from earlier in the chapter to ask whether an Euler circuit exists for the lawn inspector.
tikz-graphtheory-dor1-76-390ec09c,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Same eighteen-vertex housing-development graph with the eight vertices of odd degree (D, B, G, N, O, H, J, P) highlighted as filled yellow circles, showing why no Euler circuit exists."
tikz-graphtheory-dor1-77-a5782611,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"The eighteen-vertex housing-development graph redrawn with every street represented by two parallel edges (one straight, one bent) so that every vertex now has even degree, illustrating that the snowplow's two-sides-of-the-street graph does have an Euler circuit."
tikz-graphtheory-dor1-78-30fbb21c,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Five-vertex graph with B(0,0), A(1,2), C(1,-2), E(3,-1), D(3,1) and six edges; the original input graph for the worked Fleury's algorithm example that finds Euler circuit ADEBDCA starting at A."
tikz-graphtheory-dor1-79-9f3db18a,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Undirected graph on five vertices A, B, C, D, E (second panel of Fleury's algorithm trace). Edge AD has been removed; remaining edges are B-D, B-E, A-C, C-D, D-E. Current vertex is D; circuit so far is AD."
tikz-graphtheory-dor1-80-764edcb5,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Same five-vertex graph (third panel of Fleury's algorithm trace). Edges AD and DE have now been removed, leaving B-D, B-E, A-C, C-D. From E only one option remains, so the rest of the Euler circuit ADEBDCA is forced."
tikz-graphtheory-dor1-81-fde27163,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Undirected graph on seven vertices A, B, C, D, E, F, G drawn left-to-right with B/E above and C/F below. Eleven edges connect the vertices; the reader is asked to decide whether an Euler circuit exists and, if so, to find one."
tikz-graphtheory-dor1-82-f1b97b1f,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Rectangular 4-by-3 grid graph (twelve vertices, seventeen grid edges, no duplicated edges shown). This is the original graph used to illustrate three different eulerizations in Example 11."
tikz-graphtheory-dor1-83-763cb4f9,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"First eulerization of the 4-by-3 grid: five red bend-left arcs duplicate edges in the middle row and adjacent rows, giving every vertex even degree using five extra edges so an Euler circuit becomes possible."
tikz-graphtheory-dor1-84-664706fd,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Second eulerization of the 4-by-3 grid using a different choice of five duplicated edges (red bend-left arcs spread across the top, middle, and bottom rows). It also uses five extra edges and yields an Euler circuit."
tikz-graphtheory-dor1-85-1cd83454,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,Third eulerization of the 4-by-3 grid using seven duplicated edges (red bend-left arcs concentrated around the middle column). It is a valid eulerization but uses two more duplicated edges than the previous two examples.
tikz-graphtheory-dor1-86-8b8c4c39,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Small graph with four vertices A (top), D (center), B (lower-left), C (lower-right) and five edges forming a kite-like shape. Reader must eulerize the graph and then find an Euler circuit on the result."
tikz-graphtheory-dor1-87-bd765a35,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"4-by-3 grid graph with twelve vertices labelled A-D (top row), E-H (middle), J-M (bottom). Red edges trace the Hamiltonian circuit ABFGCDHMLKJEA, showing a circuit that visits every vertex once but does not use every edge."
tikz-graphtheory-dor1-88-52f8addf,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Graph on five vertices A, B, C, D, E with vertex E attached to C by a single edge. Because every walk reaching E must return through C, no Hamiltonian circuit exists; Hamiltonian paths such as ECDAB and ECABD do exist."
tikz-graphtheory-dor1-89-2ca04aba,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Weighted complete graph on five cities (Home/Seattle, LA, Chicago, Atlanta, Dallas) with all ten edges labelled by airfare in dollars (e.g., LA-Seattle $70, Chicago-Atlanta $75, Atlanta-Dallas $85). Used to motivate the Traveling Salesman Problem."
tikz-graphtheory-dor1-90-31969058,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Weighted complete graph on four vertices A (top), D (center), B (lower-left), C (lower-right). Edge weights: AD=1, AC=2, AB=4, CD=8, BD=9, BC=13. Used to demonstrate the Brute Force algorithm for the TSP."
tikz-graphtheory-dor1-91-71192212,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Tree diagram of all 24 routes through five cities for the Brute Force TSP. Root is Home (Seattle); next level branches to LA, Dallas, Chicago, Atlanta; subsequent levels enumerate the 4*3*2*1 orderings of the remaining cities."
tikz-graphtheory-dor1-92-31969058,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Same four-vertex weighted graph (A top, D center, B lower-left, C lower-right; weights AD=1, AC=2, AB=4, CD=8, BD=9, BC=13) revisited to apply the Nearest Neighbor Algorithm."
tikz-graphtheory-dor1-93-7dedaa58,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Five-city air travel graph (Seattle, LA, Chicago, Atlanta, Dallas) with the NNA tour Seattle-LA-Chicago-Atlanta-Dallas-Seattle highlighted in red. The highlighted total cost is $450, which happens to be optimal here."
tikz-graphtheory-dor1-94-31969058,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Same four-vertex weighted graph (A, B, C, D with weights 1, 2, 4, 8, 9, 13) used again to illustrate the Repeated Nearest Neighbor Algorithm running NNA from each starting vertex."
tikz-graphtheory-dor1-95-3d943dde,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,Sorted Edges algorithm step 1 on the four-vertex graph: only the cheapest edge AD (weight 1) is highlighted in red.
tikz-graphtheory-dor1-96-ea285bd8,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,Sorted Edges step 2 on the same four-vertex graph: edges AD (weight 1) and AC (weight 2) are now highlighted in red.
tikz-graphtheory-dor1-97-7f661b59,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Sorted Edges rejected case (BAD) on the four-vertex graph: adding edge AB to the previously selected AD and AC would give vertex A degree 3, so this third edge is rejected."
tikz-graphtheory-dor1-98-3d2dcb20,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Sorted Edges second rejected case (BAD) on the four-vertex graph: adding edge CD to AD and AC would close the partial circuit ACDA without including vertex B, so CD is rejected."
tikz-graphtheory-dor1-99-d7e681ab,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,Sorted Edges accepted case (GOOD) on the four-vertex graph: edge BD (weight 9) is added to AD and AC because it neither creates a degree-3 vertex nor closes a sub-circuit.
tikz-integerProgrammingAlgorithms-01-0da6259e,figures-source,{Robert Hildebrand},OK,,"Branch-and-bound tree for a maximization integer program. The root node shows the LP relaxation with fractional solution x = (1.33, 5.167) and bound 16.664. Branching on x_1 gives a left child (x_1 <= 1, solution (1, 4.9), bound 16.5998) and a right child (x_1 >= 2, solution (2, 4.5), value 12, marked Suboptimal). Branching the left child on x_2 gives a node with integer solution (0, 4) and value 16, marked Integer, and an infeasible node (x_2 >= 5), marked Infeasible. Each node includes a small picture of the LP feasible region. The optimal solution is x = (0, 4) with value 16."
tikz-integerProgrammingExponentialFormulations-01-6c6ebfdb,figures-source,{Robert Hildebrand},OK,,"Directed graph on seven nodes labeled A through G where every node has exactly one incoming and one outgoing arc, but the arcs form two separate subtours (one through A, B, C and one through D, E, F, G) rather than a single tour."
tikz-integerProgrammingExponentialFormulations-02-a39cee01,figures-source,{Robert Hildebrand},OK,,"Directed graph on the same seven nodes A through G where every node again has one incoming and one outgoing arc, and the arcs now form a single tour visiting all seven nodes. Both assignments use the same number of arcs, illustrating why subtour elimination constraints are needed."
tikz-lineartransformationsSpecialR2-01-bccf4bfb,figures-source,"{Ilijas Farah, Ken Kuttler, and Lyryx Learning Team \href{https://creativecommons.org/licenses/by-sa/4.0/}{CC BY-SA 4.0}}",OK,,"Two-dimensional diagram of a rotation T applied to vectors u and v: cyan arrows show u, v, and their sum u+v with the dotted parallelogram completion, and blue arrows show the rotated images T(u), T(v), and T(u)+T(v), illustrating that T preserves vector addition."
tikz-lineartransformationsSpecialR2-02-efd94eb1,figures-source,"{Ilijas Farah, Ken Kuttler, and Lyryx Learning Team \href{https://creativecommons.org/licenses/by-sa/4.0/}{CC BY-SA 4.0}}",OK,,"Two-dimensional unit circle showing rotation by angle theta: cyan basis vectors e_1, e_2 on the x- and y-axes, and blue rotated images R_theta(e_1) = (cos theta, sin theta) and R_theta(e_2) = (-sin theta, cos theta), with theta marked at the origin."
tikz-modeling-linear-programming-01-ca756804,figures-source,{Robert Hildebrand},OK,modeling-linear-programming.tex,"Schematic of a two-period production planning network: two gray circles labelled 1 and 2. Up-arrows show production x_1, x_2; down-arrows show demands 10 and 4; horizontal arrows show inventory s_0 in, s_1 between nodes, s_2 out. Rows labelled Production, Inventory, Demand."
tikz-modeling-sums-01-6d94583a,figures-source,{Robert Hildebrand},OK,modeling-sums.tex,"Schematic of a multi-period production network: gray circles labelled 1, 2, ..., T-1, T. Up-arrows show production x_t; down-arrows show demand d_t; horizontal arrows show inventory s_0 in, s_1, ..., s_{T-1} between nodes, s_T out. Rows labelled Production, Inventory, Demand."
tikz-modeling-sums-02-567331a1,figures-source,{Robert Hildebrand},OK,modeling-sums.tex,"Small icon: a stick figure (head, body, arms, legs) inside a blue-bordered circular node, labelled P_1. Used as the visual marker for an agent in the assignment-problem bipartite diagram."
tikz-modeling-sums-03-9f20eb55,figures-source,{Robert Hildebrand},OK,modeling-sums.tex,"Small icon: a stick figure (head, body, arms, legs) inside a blue-bordered circular node, labelled P_3. One of three identical agent markers used in the assignment-problem bipartite diagram."
tikz-modeling-sums-04-9f20eb55,figures-source,{Robert Hildebrand},OK,modeling-sums.tex,"Small icon: a clipboard-style rectangle with two horizontal lines inside a red-bordered task node, labelled T_1. Used as the visual marker for a task in the assignment-problem bipartite diagram."
tikz-modeling-sums-05-640a0ff9,figures-source,{Robert Hildebrand},OK,modeling-sums.tex,"Small icon: a clipboard-style rectangle with two horizontal lines inside a red-bordered task node, labelled T_2. One of three identical task markers used in the assignment-problem bipartite diagram."
tikz-modeling-sums-06-f235855b,figures-source,{Robert Hildebrand},OK,modeling-sums.tex,"Small icon: a clipboard-style rectangle with two horizontal lines inside a red-bordered task node, labelled T_3. One of three identical task markers used in the assignment-problem bipartite diagram."
tikz-modeling-sums-07-f235855b,figures-source,{Robert Hildebrand},OK,modeling-sums.tex,"Bipartite diagram for the assignment problem: three blue agent nodes P_1, P_2, P_3 on the left connected by edges to three red task nodes T_1, T_2, T_3 on the right, forming a complete bipartite graph K_{3,3} of all possible agent-to-task assignments."
tikz-modeling-sums-continued-01-0564d3a1,figures-source,{Robert Hildebrand},OK,modeling-sums-continued.tex,"An undirected graph G with vertex set V = {1,2,3,4,5,6} and edges connecting vertices: (4,6), (4,5), (5,1), (1,2), (2,5), (2,3), (3,4). The graph shows 6 circular nodes arranged in a roughly pentagonal shape with node 6 extending upward, connected by line segments representing the edges."
tikz-modeling-sums-continued-02-ea701995,figures-source,{Robert Hildebrand},OK,modeling-sums-continued.tex,"A directed graph (digraph) G with vertex set V = {1,2,3,4,5,6} and arcs (directed edges): (4,6), (6,4), (4,5), (5,1), (1,2), (2,5), (2,3), (3,4). The graph shows 6 circular nodes with arrows indicating edge direction. Note that (4,6) and (6,4) represent two separate arcs in opposite directions."
tikz-modeling-sums-continued-03-435a4e27,figures-source,{Robert Hildebrand},OK,modeling-sums-continued.tex,"Three-layer transportation network drawn left to right: warehouses W1 (supply +30) and W2 (supply +20) connect by arcs to distribution centers D1 and D2, which connect to stores S1, S2, and S3 (demands 20, 15, and 15). Each arc is labeled with its per-unit shipping cost, for example W1 to D1 costs 4 and D2 to S3 costs 2."
tikz-modeling-sums-continued-04-b130d23d,figures-source,{Robert Hildebrand},OK,modeling-sums-continued.tex,"Directed network with eight nodes labeled a through h. Node a has supply +10 and node d has supply +5; nodes b, g, and h have demands of 5 each. Each arc carries two labels: its cost in red and a flow amount in blue, illustrating the data of a minimum-cost flow problem."
tikz-modeling-sums-continued-05-a53b0069,figures-source,{Robert Hildebrand},OK,modeling-sums-continued.tex,"Directed network from a green source node s to a red sink node t through intermediate nodes a, b, c, d, and e. Each arc is labeled in orange with its capacity, for example s to a has capacity 4, s to c capacity 8, and d to t capacity 7: the input data of a maximum-flow problem."
tikz-modeling-sums-continued-06-bfde29de,figures-source,{Robert Hildebrand},OK,modeling-sums-continued.tex,"Directed max-flow network with optimum shown: green source s (left), red sink t (right), intermediate nodes a, b, c, d, e. Arcs are labelled with capacity (orange) and optimal flow (bold black); total source outflow equals 12."
tikz-modeling-sums-continued-07-67d40dca,figures-source,{Robert Hildebrand},OK,modeling-sums-continued.tex,"The same s-to-t capacitated network with a wide gray diagonal band drawn across it, marking an s-t cut. The band crosses four arcs whose capacities 2, 1, 4, and 5 are circled, illustrating that the cut capacity 2 + 1 + 4 + 5 = 12 bounds the maximum flow."
tikz-modeling-sums-continued-08-c9255277,figures-source,{Robert Hildebrand},OK,modeling-sums-continued.tex,"Disaster-relief transportation network: warehouse rectangles W1-W5 (inventories 200, 300, 150, 250, 180), distribution circles D1, D2, D3, and a central diamond Hub. Directed arcs labelled with capacities route supplies through distribution centers to the Hub."
tikz-modeling-sums-continued-09-84d499b4,figures-source,{Robert Hildebrand},OK,modeling-sums-continued.tex,"Directed graph for a max-flow exercise: green source s (left), red sink t (right), gray intermediate nodes v_1..v_4. Arcs labelled with capacities (8, 11, 11, 4, 12, 15, 4, 7, 1, 10) along paths through the two layers, with cross-arcs between v_2 and v_1."
tikz-modeling-sums-continued-10-6711f270,figures-source,{Robert Hildebrand},OK,modeling-sums-continued.tex,"Directed graph for a min-cost network-flow exercise: six gray nodes v_1..v_6 with blue supply/demand labels (6, -5, -3, -6, -2, 10). Each arc carries two numbers, capacity in black and unit cost in red (e.g., 8/7, 11/4, 12/9, 15/2, 4/2, 7/8, 4/1, 11/7, 1/2, 10/1)."
tikz-multi-objective-optimization-01-12f642da,figures-source,{Robert Hildebrand},OK,,"Shaded feasible region in the plane with number of tables x on the horizontal axis and number of chairs y on the vertical axis, bounded by two blue constraint lines with marked corner points. Gray dashed parallel lines show level sets of the revenue objective sweeping across the region."
tikz-multi-objective-optimization-02-70ba8e5a,figures-source,{Robert Hildebrand},OK,,"Shaded feasible region for the furniture production problem in the tables-chairs plane, bounded by two blue constraint lines that intersect near (10, 7), with no objective level lines drawn."
tikz-multi-objective-optimization-03-ca11e4c1,figures-source,{Robert Hildebrand},OK,,Feasible region for the furniture problem with red dashed revenue level lines and a darker shaded subregion showing the points where revenue is at least 70 percent of its maximum value; the darker region is a strip along the upper-right boundary of the feasible set.
tikz-multi-objective-optimization-04-12f642da,figures-source,{Robert Hildebrand},OK,,"Shaded feasible region in the tables-chairs plane bounded by two blue constraint lines with marked corner points, with gray dashed revenue level lines sweeping across the region (same picture as the earlier revenue-constrained figure)."
tikz-simplex-basis-driven-01-10c58c87,figures-source,{Robert Hildebrand},OK,simplex-basis-driven.tex,"Two-by-two flowchart connecting four boxes: the Original LP (min or max, unrestricted variables, inequalities) maps by variable transformations to a Transformed LP in canonical form (max, all equalities, nonnegative variables); solving gives a Solution to the Transformed LP, which maps back to a Solution to the Original LP by reversing the substitutions, for example x_j = x_j^+ - x_j^-."
tikz-simplex-basis-driven-02-9a70f0e7,figures-source,{Robert Hildebrand},OK,simplex-basis-driven.tex,"Flowchart titled 'When can you use canonical form?'. From the Original LP, one branch applies when all constraints are Ax <= b with b >= 0: add slack variables to reach standard form, giving a canonical form with an obvious basic feasible solution. The other branch applies when some constraints are equalities or have negative right-hand sides: add artificial variables and solve an auxiliary Phase I problem to find a starting BFS."
tikz-simplex-basis-driven-03-fbba7a74,figures-source,"{Jeffrey Humpherys, Tyler J. Jarvis, and contributors, Brigham Young University \href{https://creativecommons.org/licenses/by/3.0/us/}{CC BY 3.0 US}.}",OK,simplex-basis-driven.tex,"A three-dimensional feasible region (polytope) for a linear program, showing the convex polyhedron formed by the intersection of half-spaces that define the constraints. Vertices of the polytope represent basic feasible solutions."
tikz-simplex-matrix-version-01-5b876962,figures-source,{Robert Hildebrand},OK,simplex-matrix-version.tex,"Central picture of a two-variable feasible region: a blue shaded polygon on a coordinate grid with red constraint lines and vertices at (0,0), (0,8), (6,5), and (9,0). Around it, four boxes show the same LP rewritten from the perspective of the basic feasible solution at each vertex, and a table lists the objective value at each vertex: 0, 40, 37, and 18, with the optimum 40 at (0,8)."
tikz-spectraltheoryApplicationsDiagonalizationDynamicalSystems-01-d612d279,figures-source,"{Ilijas Farah, Ken Kuttler, and Lyryx Learning Team \href{https://creativecommons.org/licenses/by-sa/4.0/}{CC BY-SA 4.0}}",OK,,"Two-dimensional plot of three iterates of a dynamical system: dots at approximately (28, 27), (29, 28), and (29.5, 29) on x- and y-axes scaled to show values 28-30, illustrating how the orbit converges toward the fixed point (30, 30)."
tikz-spectraltheoryOrthogonalityQuadraticForms-01-902ae212,figures-source,"{Ilijas Farah, Ken Kuttler, and Lyryx Learning Team \href{https://creativecommons.org/licenses/by-sa/4.0/}{CC BY-SA 4.0}}",OK,,"Plot of the level curve 6 x_1^2 + 4 x_1 x_2 + 3 x_2^2 = 7 in the x_1, x_2 plane: a tilted blue ellipse whose principal axes are rotated relative to the coordinate axes, illustrating the cross-term x_1 x_2."
tikz-spectraltheoryOrthogonalityQuadraticForms-02-327caf7c,figures-source,"{Ilijas Farah, Ken Kuttler, and Lyryx Learning Team \href{https://creativecommons.org/licenses/by-sa/4.0/}{CC BY-SA 4.0}}",OK,,"Plot in the y_1, y_2 plane of the simplified level curve 7 y_1^2 + 2 y_2^2 = 7, drawn as an upright blue ellipse aligned with the new coordinate axes after diagonalization removes the cross term."
tikz-spectraltheoryOrthogonalityQuadraticForms-03-8b96f912,figures-source,"{Ilijas Farah, Ken Kuttler, and Lyryx Learning Team \href{https://creativecommons.org/licenses/by-sa/4.0/}{CC BY-SA 4.0}}",OK,,"Plot of the level curve 5 x_1^2 - 6 x_1 x_2 + 5 x_2^2 = 8 in the x_1, x_2 plane: a tilted blue ellipse whose principal axes are rotated 45 degrees from the coordinate axes due to the x_1 x_2 cross term."
tikz-spectraltheoryOrthogonalityQuadraticForms-04-66ac6fe0,figures-source,"{Ilijas Farah, Ken Kuttler, and Lyryx Learning Team \href{https://creativecommons.org/licenses/by-sa/4.0/}{CC BY-SA 4.0}}",OK,,"Plot in the y_1, y_2 plane of the diagonalized level curve 2 y_1^2 + 8 y_2^2 = 8, shown as a horizontally elongated blue ellipse aligned with the new principal axes."
tikz-systemsofequationsAlgebraicProceduresDimensionlessvariables-01-b6495665,figures-source,"{Ilijas Farah, Ken Kuttler, and Lyryx Learning Team \href{https://creativecommons.org/licenses/by-sa/4.0/}{CC BY-SA 4.0}}",OK,,"Schematic of a flat airplane wing drawn as a cyan parallelogram tilted at angle theta to the horizontal, with chord A and span B labelled and a horizontal arrow showing wind of speed V blowing against the leading edge."
tikz-systemsofequationsGeometry-01-2f1e56e2,figures-source,"{Ilijas Farah, Ken Kuttler, and Lyryx Learning Team \href{https://creativecommons.org/licenses/by-sa/4.0/}{CC BY-SA 4.0}}",OK,systemsofequationsGeometry.tex,"Three side-by-side 2D plots showing how two lines can intersect: 'One Solution' (crossing at a single point), 'No Solutions' (parallel lines), and 'Infinitely Many Solutions' (a single line representing two coincident equations)."
tikz-systemsofequationsGeometry-02-df707b3e,figures-source,"{Ilijas Farah, Ken Kuttler, and Lyryx Learning Team \href{https://creativecommons.org/licenses/by-sa/4.0/}{CC BY-SA 4.0}}",OK,systemsofequationsGeometry.tex,"Two-dimensional plot of the system x+y=3 and y-x=5: a green line and a blue line crossing at the labelled point (x,y) = (-1,4), with helper lines dropped to the x- and y-axes to show the unique solution."
tikz-systemsofequationsGeometry-03-8dd08db5,figures-source,"{Ilijas Farah, Ken Kuttler, and Lyryx Learning Team \href{https://creativecommons.org/licenses/by-sa/4.0/}{CC BY-SA 4.0}}",OK,systemsofequationsGeometry.tex,"Two side-by-side two-dimensional plots showing three lines in the plane: on the left, three lines that pairwise intersect but share no common point ('No Solution'); on the right, three lines all passing through a single marked point ('One Solution')."
tikz/Illustration1.pdf,figures-source,{\copyright~Robert Hildebrand \href{https://creativecommons.org/licenses/by-sa/4.0/}{CC BY-SA 4.0}.},OK,,Layout of districts showing numbered regions and possible locations for fire stations.
tikz/Illustration2.pdf,figures-source,{\copyright~Robert Hildebrand \href{https://creativecommons.org/licenses/by-sa/4.0/}{CC BY-SA 4.0}.},OK,,Set cover representation of fire station problem showing which districts are covered by each potential fire station location.
tikz/Illustration3.pdf,figures-source,{\copyright~Robert Hildebrand \href{https://creativecommons.org/licenses/by-sa/4.0/}{CC BY-SA 4.0}.},OK,,Graph representation of fire station problem showing nodes connected to chosen fire station nodes by edges.
tikz/kkt-non-optimal1,figures-source,{Robert Hildebrand \href{https://creativecommons.org/licenses/by-sa/4.0/}{CC BY-SA 4.0}.},OK,,"Same contour-and-feasible-region scene: ellipse contours with starred minimizer, blue half-plane g1(x) <= 0, orange disk g2(x) <= 0. The point x-bar lies where only the half-plane constraint is active; arrows show grad g1 pointing outward and grad f pointing downward. The negative objective gradient is not a nonnegative multiple of grad g1, so the KKT conditions fail and the point is not optimal: sliding along the boundary improves the objective."
tikz/kkt-non-optimal2,figures-source,{\copyright~Robert Hildebrand \href{https://creativecommons.org/licenses/by-sa/4.0/}{CC BY-SA 4.0}.},OK,,"Same contour-and-feasible-region scene with the point x-bar on the boundary of the orange disk, where only g2(x) <= 0 is active. Arrows show grad g2 pointing outward from the disk and grad f pointing into the feasible region. The negative objective gradient does not lie in the cone generated by grad g2, so the KKT conditions fail and x-bar is not optimal."
tikz/kkt-optimal,figures-source,{Robert Hildebrand \href{https://creativecommons.org/licenses/by-sa/4.0/}{CC BY-SA 4.0}.},OK,,"Contour ellipses of an objective function with its unconstrained minimizer marked by a star, and a feasible region formed by a blue half-plane g1(x) <= 0 intersected with an orange disk g2(x) <= 0. At the boundary point x-bar both constraints are active; arrows show the constraint gradients grad g1 and grad g2 pointing outward and the objective gradient grad f pointing away from the star. The negative objective gradient lies inside the cone spanned by the two active constraint gradients, illustrating a point where the KKT conditions hold."
